customer_id,ad_soyad,yas,cinsiyet,sehir,egitim,meslek_durumu,aylik_gelir_tl,medeni_durum,musteri_kkb_skoru,kayit_tarihi
C02219,Temuçin Bilir,33,Erkek,İstanbul,Doktora,Ücretli Çalışan,45140.72,Dul,1182,2024-02-04
C02220,Çev. Mahigül Feryas Eraslan,58,Kadın,Kayseri,Lise,İşveren,18956.58,Boşanmış,1574,2025-03-24
C02221,Öğr. Enes Bariş Manço,49,Erkek,Adana,Lisans,Ücretli Çalışan,15008.74,Boşanmış,1716,2018-08-05
C02222,Akboğa Yüksel,18,Kadın,İstanbul,Lisans,Ücretli Çalışan,14414.71,Dul,1068,2019-11-18
C02223,Sezen Sırriye Durmuş,24,Erkek,İstanbul,Lise,Ücretli Çalışan,18092.82,Dul,1516,2021-11-02
C02224,Öğr. Aycagül Gülsalın Aksu,48,Erkek,Trabzon,Lisans,Ücretli Çalışan,22212.15,Bekar,1333,2020-11-30
C02225,Erem Yıldırım,44,Kadın,Samsun,Lise,İşveren,21076.81,Evli,1734,2022-03-10
C02226,Laika Ülker,49,Kadın,İzmir,İlkokul,Ücretli Çalışan,20205.59,Boşanmış,1275,2019-04-26
C02227,Dr. Şevket Türk,32,Kadın,Gaziantep,Lisans,Ücretli Çalışan,15562.12,Dul,1421,2023-04-14
C02228,Prof. Altınçiçek Yorulmaz Bilge,43,Kadın,İzmir,Lisans,Ücretli Çalışan,27496.9,Bekar,1487,2025-03-19
C02229,Gücal Tevetoğlu,40,Erkek,Samsun,Yüksek Lisans,Ücretli Çalışan,21257.98,Boşanmış,1371,2015-10-26
C02230,Banü Rebihat Akçay,28,Erkek,İstanbul,Lisans,Serbest Meslek,9045.77,Bekar,1206,2015-07-05
C02231,Burcuhan Permun Akça Karadeniz,45,Kadın,Mersin,Lise,Emekli,14525.92,Boşanmış,1280,2015-01-20
C02232,Emin Demir,45,Erkek,Denizli,Doktora,Emekli,25192.72,Evli,1190,2019-03-03
C02233,Rasul Tümer Karadeniz Zengin,51,Erkek,İstanbul,Lise,Emekli,33100.63,Evli,1177,2021-12-21
C02234,Temime Akgündüz,30,Erkek,Antalya,Lisans,Serbest Meslek,34063.81,Boşanmış,1463,2017-04-19
C02235,Emrullah Tevetoğlu,18,Erkek,Ankara,İlkokul,Emekli,10616.27,Dul,1197,2019-03-25
C02236,Önel Ünek Hayrioğlu Şama,26,Kadın,Gaziantep,Ön Lisans,Ücretli Çalışan,16546.99,Bekar,1508,2022-01-10
C02237,Hatin İhsanoğlu Şafak,57,Kadın,Antalya,Ön Lisans,Serbest Meslek,17488.45,Evli,1768,2015-10-16
C02238,Beyler Sakarya,57,Kadın,İstanbul,Lisans,Serbest Meslek,38003.72,Bekar,1571,2017-01-21
C02239,Öğr. Evcimen Dumanlı,18,Kadın,Samsun,Lise,Ücretli Çalışan,24523.11,Dul,1682,2018-03-12
C02240,Çev. İnsaf Azize Soylu,39,Erkek,Kayseri,Lise,Ücretli Çalışan,43698.22,Bekar,1714,2019-06-06
C02241,Dilhuş Miyesser Duran Şafak,46,Kadın,Samsun,Lisans,İşveren,32495.97,Dul,1583,2017-04-02
C02242,Dr. Hinet Aslan Akgündüz,18,Kadın,İzmir,Lise,Ücretli Çalışan,15920.89,Evli,1719,2015-06-05
C02243,Işıman Güçlü,30,Kadın,İstanbul,Lisans,İşveren,18023.6,Bekar,1238,2017-09-17
C02244,Meveddet Alışık Şensoy Akçay,61,Erkek,Ankara,Lise,Ücretli Çalışan,42475.03,Bekar,1279,2022-06-08
C02245,Şahmettin Zeynelabidin Ülker,41,Kadın,Konya,Lisans,Emekli,14673.2,Bekar,1493,2021-05-18
C02246,Uğurkan Özertem Ülker,46,Kadın,Ankara,Yüksek Lisans,Ücretli Çalışan,28717.66,Evli,1582,2018-12-05
C02247,Çev. Savni Kayıt Hançer,75,Kadın,Ankara,Lise,Ücretli Çalışan,12549.48,Boşanmış,952,2020-09-01
C02248,Döner Zaliha Bilge Yüksel,35,Kadın,Bursa,Lise,Ücretli Çalışan,9841.91,Dul,1006,2015-04-14
C02249,Öğr. Akgüneş Pekkan İhsanoğlu Çamurcuoğlu,27,Kadın,Kayseri,Lisans,Emekli,13161.02,Boşanmış,1101,2021-03-30
C02250,Menfeat Çorlu,46,Erkek,İstanbul,Lisans,Ücretli Çalışan,15870.46,Dul,1455,2020-10-22
C02251,Çev. Dirican Boztaş Çamurcuoğlu,50,Kadın,Adana,Lise,Ücretli Çalışan,14117.28,Bekar,1313,2016-08-10
C02252,Dr. Miyesser Rebihat Çetin Türk,44,Kadın,İstanbul,İlkokul,Emekli,8318.98,Bekar,743,2024-02-15
C02253,Bezek Alemdar,44,Kadın,Kayseri,Lisans,Ücretli Çalışan,24869.72,Bekar,1900,2021-04-27
C02254,Öğr. Risalet İhsanoğlu Karadeniz,41,Kadın,Bursa,Yüksek Lisans,Ücretli Çalışan,28821.67,Dul,1451,2018-03-02
C02255,Sadiye Akgündüz,43,Erkek,Ankara,Lisans,Serbest Meslek,42203.8,Dul,969,2021-11-14
C02256,İlmafer Boztaş Sezer Eraslan,44,Erkek,İzmir,Yüksek Lisans,Ücretli Çalışan,52104.89,Dul,1570,2021-01-06
C02257,Hunalp Seven,59,Kadın,İstanbul,Lisans,Emekli,15015.74,Evli,1451,2019-05-11
C02258,Servinaz Sezer,40,Kadın,Ankara,İlkokul,İşsiz,8000.0,Boşanmış,807,2016-08-12
C02259,Çinerk Yorulmaz,26,Erkek,Adana,Lisans,Ücretli Çalışan,28851.86,Evli,1718,2019-07-06
C02260,Dr. Mishat Çetin,43,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,28878.32,Dul,1458,2020-03-01
C02261,Abdulkadir Gülen,54,Erkek,Samsun,Ön Lisans,Serbest Meslek,20009.35,Boşanmış,1514,2018-08-28
C02262,Tekecan Hançer,36,Kadın,Adana,Lise,Serbest Meslek,27119.35,Evli,1394,2022-12-28
C02263,Ünal Çorlu,51,Kadın,Samsun,Lisans,Ücretli Çalışan,11974.48,Boşanmış,1105,2025-02-04
C02264,Boynak Erenalp Fırat Demirel,48,Erkek,Ankara,Lise,Ücretli Çalışan,19151.86,Dul,1386,2016-08-01
C02265,Şekim Tevetoğlu,50,Erkek,Ankara,Lisans,Ücretli Çalışan,15164.8,Dul,1449,2015-07-28
C02266,Prof. Muhiye Serma Güçlü,56,Erkek,İzmir,Lise,Ücretli Çalışan,39839.5,Dul,1893,2020-10-20
C02267,Erkılıç Akçay,36,Erkek,İstanbul,Lise,Ücretli Çalışan,34676.46,Evli,1262,2018-01-24
C02268,Lezize Akar,29,Kadın,Bursa,Lisans,İşsiz,8000.0,Evli,1518,2016-09-09
C02269,Kıvılcım Arsoy,29,Erkek,İstanbul,Lisans,Ücretli Çalışan,18827.25,Dul,1272,2018-07-19
C02270,Öğr. Karcan Akça,48,Kadın,Antalya,Lisans,Serbest Meslek,16830.78,Bekar,1173,2015-03-29
C02271,Bay Ahsen Sağıt Şensoy,45,Kadın,Ankara,Lise,Ücretli Çalışan,10454.85,Boşanmış,1170,2017-04-11
C02272,Dr. Müslum Demirok Eraslan,18,Kadın,Ankara,Lise,Serbest Meslek,10500.93,Boşanmış,1344,2021-07-17
C02273,Bay Koçak Mansız,18,Erkek,İzmir,Lisans,Emekli,10234.14,Boşanmış,1259,2018-05-27
C02274,Yrd. Doç. Jaruthip Faize Çorlu,33,Kadın,Mersin,Lise,Ücretli Çalışan,48845.45,Dul,1900,2016-04-30
C02275,Gelengül Özlem Demir Yılmaz,29,Erkek,İstanbul,Lisans,Ücretli Çalışan,25609.33,Dul,1687,2022-11-06
C02276,Prof. Servinaz Taçnur Demir,32,Kadın,Denizli,Lisans,İşsiz,10168.06,Evli,1096,2025-03-13
C02277,Doç. Deviner Dalan Akça,37,Kadın,İstanbul,Ön Lisans,Ücretli Çalışan,16381.47,Dul,1610,2020-05-07
C02278,Mahnaz Korutürk,30,Kadın,Bursa,Doktora,Ücretli Çalışan,11868.0,Boşanmış,1407,2019-12-12
C02279,Öğr. Elvan Şafak Akdeniz,44,Kadın,Ankara,İlkokul,Serbest Meslek,11737.1,Dul,1612,2022-07-14
C02280,Süvari Bilir,18,Erkek,Denizli,Yüksek Lisans,Serbest Meslek,15365.02,Bekar,1355,2016-12-26
C02281,Güler Rıfkıye Akçay,32,Erkek,Antalya,Yüksek Lisans,Ücretli Çalışan,15455.54,Bekar,1900,2023-11-14
C02282,Prof. Eşim Asiman Arslan,29,Kadın,Samsun,Lise,İşsiz,59787.37,Bekar,1329,2018-12-23
C02283,Hatin Mansız,41,Erkek,İstanbul,Yüksek Lisans,Serbest Meslek,24693.82,Dul,1900,2016-11-23
C02284,Öğr. Nirgül İldeş Tarhan Şensoy,28,Erkek,İstanbul,Lise,Ücretli Çalışan,12037.86,Bekar,1191,2020-06-28
C02285,Dr. Akmaral Simten Yaman Bilge,40,Kadın,İstanbul,Lise,Ücretli Çalışan,9167.35,Boşanmış,1385,2017-12-13
C02286,Pesent Tarhan,60,Erkek,Ankara,Lise,Ücretli Çalışan,21335.62,Dul,1426,2022-05-24
C02287,Yayak Kısakürek,32,Kadın,İstanbul,Doktora,Ücretli Çalışan,29861.65,Bekar,1293,2023-03-29
C02288,Doç. Şahinder Ildız Erdoğan,62,Erkek,Ankara,Yüksek Lisans,Serbest Meslek,47572.58,Dul,1564,2019-05-10
C02289,Sağcan Altoğan Yorulmaz Şama,39,Erkek,Antalya,Lise,Ücretli Çalışan,31691.28,Dul,1773,2019-07-26
C02290,Öğr. Hükümdar Tali Akça,30,Kadın,Samsun,Lisans,Serbest Meslek,15725.68,Evli,1169,2020-06-25
C02291,Abdulsemet Ergönül Zorlu,44,Kadın,Eskişehir,Yüksek Lisans,Ücretli Çalışan,26902.72,Bekar,1162,2024-01-13
C02292,Menişan Gülen Ülker,34,Erkek,Kayseri,Yüksek Lisans,Serbest Meslek,10869.71,Bekar,1155,2024-02-03
C02293,Emine. Öncel Türk Zengin,46,Kadın,İstanbul,Lise,Ücretli Çalışan,14327.46,Bekar,1304,2016-09-22
C02294,Çev. Bünyamün Zorlu,20,Kadın,Konya,Yüksek Lisans,Serbest Meslek,21680.0,Bekar,1408,2023-02-09
C02295,Okt. Simber Yaman Çorlu,31,Erkek,Kayseri,Lisans,Ücretli Çalışan,18305.26,Evli,1545,2021-07-14
C02296,Yurtseven Şafak,30,Erkek,Bursa,Lise,Serbest Meslek,10256.65,Bekar,1831,2021-11-14
C02297,Erkılıç Demir,32,Kadın,İstanbul,Lisans,Ücretli Çalışan,19081.18,Bekar,1752,2017-01-30
C02298,Aynımah Yaman,80,Kadın,İstanbul,Lisans,Ücretli Çalışan,11384.19,Evli,1492,2017-05-11
C02299,Av. Leyli Korutürk Arsoy,31,Kadın,Ankara,Lisans,Ücretli Çalışan,15639.33,Evli,1319,2020-05-03
C02300,Çev. Kandef Şeyda Karadeniz,26,Erkek,Bursa,Lise,İşveren,19563.46,Boşanmış,1131,2023-03-16
C02301,Vefia Hayrioğlu,51,Kadın,Ankara,Lisans,Serbest Meslek,20429.83,Bekar,1605,2016-12-21
C02302,Uz. Misra Tanyu İnönü,34,Erkek,İstanbul,Lisans,İşsiz,16894.75,Evli,1291,2022-11-07
C02303,Sayın Akdeniz,26,Kadın,İstanbul,Lisans,Ücretli Çalışan,16964.94,Evli,1285,2016-10-27
C02304,Bayan Güler Faize Yorulmaz Bilgin,29,Erkek,Bursa,Lisans,Ücretli Çalışan,8000.0,Boşanmış,1714,2017-06-12
C02305,Bay Nazlim Eraslan,31,Erkek,Adana,Lisans,Ücretli Çalışan,33641.62,Boşanmış,1767,2018-02-26
C02306,Doç. Nas Şafak,24,Kadın,İstanbul,Ön Lisans,İşveren,12212.5,Bekar,1900,2021-12-13
C02307,Oktüremiş Akçasu Dumanlı Ergül,61,Erkek,İstanbul,Lisans,İşveren,19649.69,Dul,1564,2015-02-19
C02308,Öğr. Tasvir Demir Akdeniz,32,Kadın,Ankara,Lisans,İşsiz,24210.91,Boşanmış,1040,2022-10-30
C02309,Baytal Ergül,18,Kadın,İzmir,Lisans,Serbest Meslek,10996.14,Boşanmış,1305,2020-01-21
C02310,Deviner Bilge,26,Erkek,Ankara,Lise,Ücretli Çalışan,19336.02,Dul,1231,2018-07-07
C02311,Gülay Gabel Korutürk,30,Kadın,İstanbul,Lise,Ücretli Çalışan,29258.47,Boşanmış,1561,2019-08-06
C02312,Özbilge Akçay,39,Erkek,Ankara,Lisans,Ücretli Çalışan,29600.12,Dul,1620,2020-03-14
C02313,Siper Yılmaz,57,Erkek,İzmir,Lise,Emekli,16204.81,Dul,1352,2019-09-15
C02314,Öğr. Arısoy Yüksel,24,Kadın,Konya,Ön Lisans,Emekli,16431.55,Evli,1621,2019-06-25
C02315,Dr. Canan Akgündüz Şama,55,Erkek,Konya,Lisans,Ücretli Çalışan,30703.67,Evli,1051,2016-09-10
C02316,Fenni Tarhan,52,Kadın,İstanbul,İlkokul,Serbest Meslek,8713.83,Dul,1604,2016-09-05
C02317,Koldan Karaer Zengin İhsanoğlu,35,Kadın,İstanbul,Ön Lisans,Ücretli Çalışan,27340.93,Boşanmış,1166,2024-04-21
C02318,Şabettin Güngördü Manço Yıldırım,54,Erkek,İstanbul,Ön Lisans,İşsiz,10308.88,Dul,932,2019-11-08
C02319,Münif Karadeniz,28,Kadın,İzmir,Lisans,Ücretli Çalışan,9050.47,Boşanmış,1403,2016-03-10
C02320,Öğr. Kifaye Tevetoğlu Ülker,61,Erkek,Antalya,Lisans,Ücretli Çalışan,66178.26,Evli,1524,2017-08-21
C02321,Gürelcem Türk,53,Erkek,Gaziantep,Ön Lisans,Ücretli Çalışan,22124.54,Bekar,1624,2018-06-15
C02322,Okt. Özyurt Elifnur Bilir Bilge,35,Erkek,Bursa,Lisans,Serbest Meslek,21759.04,Dul,1634,2021-11-10
C02323,Özüdoğru Toköz Arslan,33,Kadın,İzmir,Lise,Ücretli Çalışan,19247.33,Boşanmış,1485,2024-01-19
C02324,Azade Korutürk,49,Kadın,Ankara,Doktora,Serbest Meslek,12336.1,Bekar,1367,2015-03-14
C02325,Sargın Akça,62,Erkek,İstanbul,Yüksek Lisans,Ücretli Çalışan,33651.98,Evli,1837,2025-03-16
C02326,Büreyre Gülen Eraslan,40,Erkek,Bursa,Yüksek Lisans,Emekli,23027.6,Dul,1710,2023-10-28
C02327,Öğr. Ömür Bilge,58,Erkek,Bursa,Lise,Ücretli Çalışan,8281.49,Evli,1051,2025-02-11
C02328,Bitül Yıldırım Akdeniz,55,Erkek,Konya,Lisans,Ücretli Çalışan,17595.52,Evli,1332,2022-12-10
C02329,Buhari Kısakürek,24,Kadın,Gaziantep,Lise,Serbest Meslek,15525.55,Dul,1069,2024-12-26
C02330,Lüfen Şensoy İnönü,65,Kadın,Ankara,Lise,Ücretli Çalışan,19730.16,Boşanmış,1485,2015-11-30
C02331,Baykan Hançer,47,Erkek,Bursa,Yüksek Lisans,Ücretli Çalışan,30731.86,Boşanmış,1736,2015-10-02
C02332,Prof. Satıa Korutürk Sezgin,52,Kadın,Konya,Lise,Ücretli Çalışan,15004.71,Evli,1425,2019-01-30
C02333,Şefiye Emal Ergül,49,Kadın,İzmir,Lise,İşveren,15719.78,Bekar,1498,2018-09-02
C02334,İsmet Kamar Zorlu Akar,44,Erkek,İzmir,Lisans,Ücretli Çalışan,28376.97,Boşanmış,1055,2020-06-08
C02335,Öğr. Oguş Güçlü Aslan,48,Kadın,Gaziantep,Lisans,İşsiz,17940.65,Bekar,1396,2018-04-25
C02336,Dr. Sadiye Nili Mansız,49,Kadın,İzmir,Lisans,Serbest Meslek,41091.71,Evli,1838,2023-11-13
C02337,Öğr. Teksoy Şafak,56,Kadın,İstanbul,Lise,Ücretli Çalışan,38164.14,Boşanmış,1572,2015-04-14
C02338,Akçasu Zorlu,40,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,29518.36,Evli,1683,2020-01-04
C02339,Seyyide Tarhan,36,Kadın,Bursa,Lisans,Serbest Meslek,23912.83,Bekar,1491,2018-01-25
C02340,Dr. Uzbay Yayak Manço,29,Kadın,Antalya,Ön Lisans,Ücretli Çalışan,35621.59,Evli,1513,2021-07-30
C02341,Arş. Gör. Yaşar Çorlu Arslan,64,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,9590.5,Dul,1240,2019-02-19
C02342,Öğr. Beyhatun Susam Hançer Manço,40,Erkek,İzmir,Lisans,Ücretli Çalışan,33250.38,Boşanmış,1599,2019-06-09
C02343,Utkucan Akçay,43,Kadın,Bursa,Lise,Ücretli Çalışan,12000.83,Bekar,1090,2024-11-26
C02344,Huban Yasemen Şafak,43,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,10787.6,Evli,1247,2016-09-12
C02345,Özyurt Aysuna Durmuş,46,Kadın,Samsun,Lise,Ücretli Çalışan,12809.65,Boşanmış,1781,2019-01-02
C02346,Alanalp Zorlu,54,Erkek,Ankara,Lise,Ücretli Çalışan,9826.73,Dul,1146,2021-02-10
C02347,Oymak Mazlum Seven Sakarya,18,Erkek,Bursa,Ön Lisans,Ücretli Çalışan,14014.31,Evli,1491,2021-02-23
C02348,Dr. Özyurt Hürmet Ergül Eraslan,35,Kadın,Ankara,Lise,İşveren,24522.8,Boşanmış,1119,2017-07-20
C02349,Ökkaş Zorlu,49,Kadın,İstanbul,Lisans,Ücretli Çalışan,15524.91,Evli,1503,2020-05-14
C02350,Bariş Korutürk,38,Kadın,Adana,Yüksek Lisans,Ücretli Çalışan,11246.4,Evli,1091,2020-08-12
C02351,Uz. Gülbeyan Pekkan Türk Çorlu,51,Erkek,Adana,Lisans,Ücretli Çalışan,23850.17,Bekar,1762,2020-09-20
C02352,Doç. Melaha Minibe Zengin,43,Erkek,İstanbul,Lisans,İşveren,21254.96,Dul,1068,2021-03-02
C02353,Prof. Serda Kaver Şama Çamurcuoğlu,36,Kadın,Bursa,Lise,Ücretli Çalışan,19686.28,Dul,1900,2015-01-30
C02354,Öğr. Cezayir Çorlu,48,Kadın,Bursa,Ön Lisans,Ücretli Çalışan,39784.3,Evli,1649,2019-06-15
C02355,Deha Şafak,31,Kadın,Eskişehir,Lisans,Ücretli Çalışan,21008.99,Boşanmış,1559,2017-12-24
C02356,Abdulsemet Gülen,28,Erkek,İstanbul,Lise,Serbest Meslek,16764.61,Boşanmış,1448,2018-10-02
C02357,Abid Canal Şensoy Güçlü,59,Erkek,Ankara,Lisans,Ücretli Çalışan,8000.0,Dul,1681,2015-04-29
C02358,Doç. Rana Şazime Gül Soylu,28,Erkek,İstanbul,Lise,Ücretli Çalışan,10748.96,Dul,1674,2024-01-09
C02359,Şüküfe Nevise Sezer,48,Kadın,İstanbul,Lisans,Ücretli Çalışan,35050.09,Boşanmış,1700,2024-05-04
C02360,Menişan Çorlu Yaman,64,Kadın,Mersin,Lisans,Serbest Meslek,25627.61,Boşanmış,1460,2020-03-14
C02361,Abuzar Akar,44,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,34876.24,Boşanmış,1305,2017-06-07
C02362,İbrahim Aclan Sezer Akar,32,Erkek,İstanbul,Lisans,Ücretli Çalışan,17343.41,Boşanmış,973,2017-04-25
C02363,Dinçsü Güçlü,41,Erkek,Adana,Ön Lisans,Ücretli Çalışan,8529.13,Dul,1393,2021-10-01
C02364,Toğan Yüksel,50,Erkek,İzmir,Lisans,İşveren,16081.19,Evli,1900,2015-11-15
C02365,Av. Zemzem Gülfari Çorlu,22,Kadın,Kayseri,Lisans,Serbest Meslek,34066.42,Bekar,1588,2018-01-28
C02366,Seyyide Fadıla Güçlü,19,Erkek,Ankara,Lisans,Emekli,67498.28,Evli,1364,2016-02-03
C02367,Bayan Doğannur Fitnat Akçay,29,Kadın,Bursa,Doktora,Ücretli Çalışan,10580.95,Boşanmış,1324,2015-11-08
C02368,Zennun Sezer,38,Kadın,İstanbul,İlkokul,Ücretli Çalışan,20872.56,Bekar,1425,2018-05-22
C02369,Öğr. Siti Altınçiçek Bilge Dumanlı,47,Erkek,Eskişehir,Yüksek Lisans,Ücretli Çalışan,16740.17,Evli,1016,2016-05-07
C02370,Öğr. Fuzuli Serda Karadeniz,38,Kadın,Mersin,Yüksek Lisans,Emekli,8000.0,Evli,1428,2015-02-28
C02371,Ayçan Şama Yılmaz,28,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,21450.69,Boşanmış,1828,2018-01-11
C02372,Teksoy Şekim Demirel Şafak,28,Erkek,İstanbul,Lisans,Ücretli Çalışan,32130.64,Evli,1391,2015-09-24
C02373,Av. Teknaz Üçgül Tevetoğlu,61,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,16910.35,Dul,1289,2019-08-17
C02374,Aycagül Talibe Gülen,48,Kadın,Bursa,İlkokul,Ücretli Çalışan,16381.28,Bekar,1289,2023-08-19
C02375,Arş. Gör. İslime Gül Mansız,34,Erkek,Adana,Lise,Emekli,19534.3,Boşanmış,1795,2015-04-10
C02376,Öğr. Bahtinur Fırat Yıldırım,18,Kadın,İstanbul,Ön Lisans,Serbest Meslek,20138.45,Bekar,1576,2022-04-17
C02377,Yrd. Doç. Misra Çağlar Erdoğan,42,Erkek,İzmir,Lisans,Ücretli Çalışan,35934.0,Evli,1481,2023-01-09
C02378,Rümeysa Akgündüz,37,Kadın,İstanbul,Lise,İşveren,26018.11,Boşanmış,1524,2020-02-12
C02379,Dr. Taçnur Mansız Akça,35,Kadın,Ankara,Yüksek Lisans,İşveren,25141.24,Evli,1336,2018-08-06
C02380,Seniha Seblâ Yıldırım Aksu,32,Erkek,Ankara,Lisans,Serbest Meslek,15715.5,Boşanmış,1838,2020-03-29
C02381,Gülfeza Simten Ergül,18,Erkek,İstanbul,Lisans,İşsiz,23813.78,Dul,1148,2022-07-30
C02382,Öğr. Türknur Gürcüye Zengin Çamurcuoğlu,19,Erkek,Samsun,Lise,Ücretli Çalışan,22911.11,Boşanmış,1538,2024-12-03
C02383,Şazime Akdeniz,47,Erkek,Bursa,Ön Lisans,Ücretli Çalışan,8000.0,Evli,1721,2024-12-23
C02384,Uz. Mecide Orçin Seven Karadeniz,31,Kadın,Bursa,Lisans,Ücretli Çalışan,27145.2,Evli,1685,2024-07-18
C02385,Solma Feyha Mansız Bilir,29,Kadın,Denizli,Lisans,İşveren,26828.15,Dul,1403,2015-12-01
C02386,Birben Süner Yaman,18,Kadın,Trabzon,Lisans,İşveren,33707.78,Bekar,1226,2021-06-15
C02387,Öğr. Borataş Tevetoğlu,29,Kadın,Adana,Lisans,Ücretli Çalışan,16624.29,Boşanmış,1568,2020-06-26
C02388,Dr. Ruhugül Akça Soylu,39,Erkek,İzmir,Ön Lisans,Ücretli Çalışan,25505.01,Dul,1165,2017-06-16
C02389,Hasret Gülçe Durmuş,31,Erkek,Antalya,Doktora,Serbest Meslek,18916.72,Evli,1900,2022-03-08
C02390,Adasal Idık Akgündüz,38,Kadın,Gaziantep,Yüksek Lisans,Serbest Meslek,32479.03,Evli,1509,2023-01-12
C02391,Nesfe Tarhan,34,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,17836.0,Boşanmış,1457,2017-09-17
C02392,Uz. İmam Bilge,47,Erkek,Gaziantep,Lisans,İşveren,36996.37,Bekar,1589,2024-02-19
C02393,Ünek Andiç Şama,54,Kadın,İstanbul,Lise,Ücretli Çalışan,12911.12,Evli,1276,2024-04-13
C02394,Dr. Halenur Duyguhan Durmuş,31,Kadın,İstanbul,Ön Lisans,İşveren,22959.8,Bekar,1410,2019-09-25
C02395,Öğr. Erkinel Hariz Çetin,48,Erkek,İstanbul,Lisans,Emekli,13108.93,Boşanmış,1350,2019-05-08
C02396,Aysevim Çolpan Aslan Akçay,48,Erkek,Ankara,Lisans,Ücretli Çalışan,8000.0,Dul,1900,2022-02-14
C02397,Şide Sezer,36,Kadın,Antalya,Doktora,Serbest Meslek,8012.29,Dul,1419,2018-08-02
C02398,Yaltırak Aliihsan İhsanoğlu Akça,40,Erkek,Antalya,Yüksek Lisans,Ücretli Çalışan,19209.26,Dul,1747,2023-06-11
C02399,Prof. Sevginur Dilcan Sakarya Çetin,48,Kadın,Ankara,Lisans,Ücretli Çalışan,22789.25,Boşanmış,1612,2022-09-06
C02400,İlkim Selaheddin Türk Zorlu,38,Kadın,Ankara,Yüksek Lisans,Ücretli Çalışan,44310.23,Bekar,1130,2020-04-29
C02401,Börteçin Teksoy Demir Bilge,41,Kadın,İstanbul,Lisans,Ücretli Çalışan,20522.17,Bekar,1703,2020-02-06
C02402,Işıkay Aksu,29,Erkek,İstanbul,Doktora,Ücretli Çalışan,9093.79,Bekar,1419,2018-08-15
C02403,Selime Türcan Soylu,43,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,38961.13,Bekar,1182,2022-09-01
C02404,Birsen Topuz Arsoy Şama,53,Kadın,Eskişehir,Ön Lisans,Ücretli Çalışan,57834.25,Evli,1405,2020-03-12
C02405,Bayruhan Akdeniz,24,Erkek,Gaziantep,Lisans,Ücretli Çalışan,16595.08,Bekar,1423,2017-11-03
C02406,Mevlüt Seven,46,Erkek,İstanbul,Ön Lisans,Serbest Meslek,15273.47,Evli,1888,2015-06-13
C02407,Erdemer Karadeniz,26,Erkek,Ankara,Lisans,Ücretli Çalışan,9112.09,Bekar,1656,2017-03-26
C02408,Okt. Mahigül Zorlu Aksu,18,Kadın,İstanbul,Lisans,Ücretli Çalışan,18181.17,Evli,1900,2023-08-31
C02409,Erten Arsoy,39,Erkek,İstanbul,Lise,Ücretli Çalışan,12035.97,Dul,1365,2017-07-25
C02410,Okt. Hilayda Fatmanur İnönü,39,Kadın,İstanbul,Lise,Serbest Meslek,21424.54,Bekar,1665,2019-11-30
C02411,Prof. Haliye Eriş Sezgin,27,Erkek,İstanbul,Lisans,Ücretli Çalışan,42590.93,Boşanmış,1561,2022-02-13
C02412,Öğr. Rengül Sevican Akça,48,Erkek,İzmir,Lise,Ücretli Çalışan,15022.93,Dul,1821,2015-10-02
C02413,Asliye Selmin Manço Öcalan,36,Erkek,Kayseri,Lisans,Ücretli Çalışan,22581.78,Dul,1266,2019-07-02
C02414,Yaşattin Sezgin,28,Kadın,Mersin,Yüksek Lisans,Ücretli Çalışan,27165.21,Bekar,1389,2015-04-09
C02415,Atgun Şama,29,Kadın,Antalya,Ön Lisans,Ücretli Çalışan,14921.64,Boşanmış,1554,2021-04-01
C02416,Rafia Öcalan,32,Kadın,Denizli,Lisans,Ücretli Çalışan,18902.61,Dul,1503,2016-04-19
C02417,Öğr. Altınkaya Gülen,18,Kadın,İstanbul,Lise,Serbest Meslek,10280.39,Dul,1384,2015-02-15
C02418,Tuğrulhan Tiğin Manço,31,Kadın,İstanbul,Lisans,Ücretli Çalışan,32065.19,Bekar,1741,2018-05-27
C02419,Telim Yayak Sezgin,48,Kadın,Ankara,Lise,Emekli,45202.03,Dul,1439,2023-12-26
C02420,Sabihe Rafia Akgündüz,47,Erkek,İzmir,Lise,Ücretli Çalışan,15321.61,Evli,1900,2019-05-08
C02421,Minibe Nazende Yılmaz,63,Kadın,İstanbul,Lise,Serbest Meslek,20037.21,Evli,1596,2024-08-28
C02422,Yeşil Mansız,56,Erkek,İzmir,Doktora,İşveren,18653.47,Evli,1335,2017-10-08
C02423,Vezat Gülen,50,Erkek,Gaziantep,Ön Lisans,Serbest Meslek,20646.43,Evli,1545,2024-04-14
C02424,Dr. Gülsiye Zinnure Mansız Çetin,29,Kadın,Adana,İlkokul,Ücretli Çalışan,9200.82,Boşanmış,1439,2023-10-03
C02425,Doç. Nazi Rana Öcalan Akar,50,Kadın,Antalya,Yüksek Lisans,Ücretli Çalışan,18004.68,Dul,1859,2020-01-17
